date,RO
2016-01-01 00:45:00,0.0003168411152998607
2016-01-01 00:50:00,0.03656403410845069
2016-01-01 00:55:00,0.06625421619624032
2016-01-01 01:00:00,0.04313097736697297
2016-01-01 01:05:00,0.017194306886611624
2016-01-01 01:10:00,0.005807536044372169
2016-01-01 01:15:00,0.0011643832867046242
2016-01-01 01:20:00,0.018337547568776497
2016-01-01 01:25:00,0.04215328648582034
2016-01-01 01:30:00,0.03352649798314091
2016-01-01 01:35:00,0.013331015357444059
2016-01-01 01:40:00,0.004769302675658756
2016-01-01 01:45:00,0.0009909480488840537
2016-01-01 01:50:00,1.440356905952924e-05
2016-01-01 01:55:00,0.0
2016-01-01 02:30:00,0.00015809833542770814
2016-01-01 02:35:00,0.01816504566428926
2016-01-01 02:40:00,0.023988240821531084
2016-01-01 02:45:00,0.009538257161609828
2016-01-01 02:50:00,0.003792758195834232
2016-01-01 02:55:00,0.0009765444798245244
2016-01-01 03:00:00,1.440356905952924e-05
2016-01-01 03:05:00,0.0
2016-01-02 00:25:00,0.00015809833542770814
2016-01-02 00:30:00,0.01816504566428926
2016-01-02 00:35:00,0.023988240821531084
2016-01-02 00:40:00,0.009538257161609828
2016-01-02 00:45:00,0.003792758195834232
2016-01-02 00:50:00,0.0009765444798245244
2016-01-02 00:55:00,1.440356905952924e-05
2016-01-02 01:00:00,0.0
2016-01-02 04:15:00,0.00015809833542770814
2016-01-02 04:20:00,0.01816504566428926
2016-01-02 04:25:00,0.023988240821531084
2016-01-02 04:30:00,0.009538257161609828
2016-01-02 04:35:00,0.003792758195834232
2016-01-02 04:40:00,0.0009765444798245244
2016-01-02 04:45:00,1.440356905952924e-05
2016-01-02 04:50:00,0.0
2016-01-02 06:30:00,0.00015809833542770814
2016-01-02 06:35:00,0.01816504566428926
2016-01-02 06:40:00,0.023988240821531084
2016-01-02 06:45:00,0.009538257161609828
2016-01-02 06:50:00,0.003792758195834232
2016-01-02 06:55:00,0.0011346428152522324
2016-01-02 07:00:00,0.01817944923334879
2016-01-02 07:05:00,0.023988240821531084
2016-01-02 07:10:00,0.009538257161609828
